Month,Geography,Value
1932-07,london,21.48245
1932-08,london,24.26483
1932-09,london,18.44894
1932-10,london,13.20561
1932-11,london,9.59351
1932-12,london,8.22869
1933-01,london,5.3363
1933-02,london,7.86621
1933-03,london,12.80998
1933-04,london,14.81376
1933-05,london,18.11479
1933-06,london,21.74799
1933-07,london,24.42387
1933-08,london,25.10375
1933-09,london,21.07292
1933-10,london,14.49669
1933-11,london,8.57495
1933-12,london,3.54807
1934-01,london,7.0889
1934-02,london,7.08226
1934-03,london,9.51177
1934-04,london,13.34246
1934-05,london,17.94732
1934-06,london,21.57655
1934-07,london,25.11181
1934-08,london,21.55349
1934-09,london,21.03323
1934-10,london,14.80915
1934-11,london,9.11557
1934-12,london,10.56719
1935-01,london,7.00622
1935-02,london,9.0955
1935-03,london,10.89482
1935-04,london,12.50774
1935-05,london,15.81926
1935-06,london,20.58415
1935-07,london,24.46409
1935-08,london,23.54625
1935-09,london,19.10993
1935-10,london,14.07786
1935-11,london,10.53655
1935-12,london,6.14087
1936-01,london,7.29669
1936-02,london,6.0362
1936-03,london,11.11905
1936-04,london,10.81782
1936-05,london,17.56159
1936-06,london,20.82936
1936-07,london,20.19248
1936-08,london,22.07767
1936-09,london,18.95434
1936-10,london,13.66068
1936-11,london,9.239
1936-12,london,8.33188
1937-01,london,8.30164
1937-02,london,9.23576
1937-03,london,7.72586
1937-04,london,13.4961
1937-05,london,17.62111
1937-06,london,20.56162
1937-07,london,21.39426
1937-08,london,23.78636
1937-09,london,19.23468
1937-10,london,15.04605
1937-11,london,8.72241
1937-12,london,5.88882
1938-01,london,8.83123
1938-02,london,8.01078
1938-03,london,15.19218
1938-04,london,12.86695
1938-05,london,15.67686
1938-06,london,20.88168
1938-07,london,21.08895
1938-08,london,22.22475
1938-09,london,19.52595
1938-10,london,14.46419
1938-11,london,12.78844
1938-12,london,6.88773
1939-01,london,7.56303
1939-02,london,9.46802
1939-03,london,9.52211
1939-04,london,14.04319
1939-05,london,16.83271
1939-06,london,19.93421
1939-07,london,20.54746
1939-08,london,21.99174
1939-09,london,19.67884
1939-10,london,12.62562
1939-11,london,12.07189
1939-12,london,5.36614
1940-01,london,2.09025
1940-02,london,5.53082
1940-03,london,10.46934
1940-04,london,13.70527
1940-05,london,19.141
1940-06,london,22.85367
1940-07,london,20.68852
1940-08,london,22.12533
1940-09,london,19.46726
1940-10,london,13.86315
1940-11,london,10.69819
1940-12,london,6.49766
1941-01,london,3.08497
1941-02,london,7.04287
1941-03,london,9.57556
1941-04,london,11.02342
1941-05,london,14.36264
1941-06,london,21.28758
1941-07,london,24.31738
1941-08,london,19.57274
1941-09,london,19.60254
1941-10,london,14.57332
1941-11,london,9.85028
1941-12,london,8.30067
1942-01,london,3.52343
1942-02,london,2.64566
1942-03,london,9.30638
1942-04,london,14.2812
1942-05,london,17.15635
1942-06,london,21.66556
1942-07,london,21.09263
1942-08,london,22.28611
1942-09,london,19.21418
1942-10,london,15.36553
1942-11,london,8.59374
1942-12,london,9.12594
1943-01,london,8.07686
1943-02,london,9.33361
1943-03,london,11.77049
1943-04,london,16.62829
1943-05,london,18.8519
1943-06,london,20.41891
1943-07,london,22.66222
1943-08,london,22.17066
1943-09,london,18.99753
1943-10,london,15.54594
1943-11,london,9.55836
1943-12,london,6.59974
1944-01,london,9.12193
1944-02,london,6.24296
1944-03,london,9.69787
1944-04,london,15.51526
1944-05,london,18.38587
1944-06,london,19.2498
1944-07,london,21.64505
1944-08,london,23.84316
1944-09,london,17.68546
1944-10,london,13.02882
1944-11,london,9.90742
1944-12,london,6.29697
1945-01,london,3.19856
1945-02,london,11.07136
1945-03,london,13.14208
1945-04,london,16.15944
1945-05,london,18.75771
1945-06,london,20.16336
1945-07,london,22.68081
1945-08,london,21.18422
1945-09,london,18.62324
1945-10,london,16.48851
1945-11,london,10.27534
1945-12,london,8.09665
1946-01,london,5.87635
1946-02,london,9.23075
1946-03,london,9.15358
1946-04,london,16.10266
1946-05,london,15.92541
1946-06,london,18.45572
1946-07,london,22.49079
1946-08,london,20.20178
1946-09,london,18.3688
1946-10,london,13.84349
1946-11,london,11.17112
1946-12,london,5.90454
1947-01,london,4.71544
1947-02,london,0.57321
1947-03,london,8.07095
1947-04,london,14.25179
1947-05,london,19.79368
1947-06,london,21.89131
1947-07,london,23.25042
1947-08,london,25.86643
1947-09,london,21.47432
1947-10,london,15.93621
1947-11,london,10.85359
1947-12,london,8.07396
1948-01,london,9.1018
1948-02,london,7.99917
1948-03,london,13.76207
1948-04,london,15.27224
1948-05,london,17.78313
1948-06,london,19.29419
1948-07,london,21.20376
1948-08,london,20.50536
1948-09,london,19.34692
1948-10,london,14.64893
1948-11,london,10.70143
1948-12,london,9.0215
1949-01,london,8.6833
1949-02,london,10.20335
1949-03,london,9.14708
1949-04,london,16.18122
1949-05,london,16.86726
1949-06,london,21.47709
1949-07,london,24.67511
1949-08,london,23.80868
1949-09,london,22.60589
1949-10,london,17.00066
1949-11,london,10.02041
1949-12,london,9.12737
1950-01,london,7.02413
1950-02,london,9.875
1950-03,london,12.36764
1950-04,london,12.826
1950-05,london,16.65552
1950-06,london,22.9677
1950-07,london,21.58754
1950-08,london,21.68746
1950-09,london,17.65295
1950-10,london,14.11605
1950-11,london,9.38869
1950-12,london,3.7519
1951-01,london,7.35448
1951-02,london,7.11634
1951-03,london,8.36735
1951-04,london,12.27524
1951-05,london,15.0358
1951-06,london,20.09148
1951-07,london,22.83807
1951-08,london,20.31031
1951-09,london,19.24028
1951-10,london,14.2052
1951-11,london,11.92969
1951-12,london,8.93017
1952-01,london,6.29638
1952-02,london,6.63823
1952-03,london,10.33544
1952-04,london,15.54159
1952-05,london,19.545
1952-06,london,21.13993
1952-07,london,23.10542
1952-08,london,21.69202
1952-09,london,16.25509
1952-10,london,13.12628
1952-11,london,7.37482
1952-12,london,5.96263
1953-01,london,5.51028
1953-02,london,7.29549
1953-03,london,10.87919
1953-04,london,12.82583
1953-05,london,18.29503
1953-06,london,19.42941
1953-07,london,20.82132
1953-08,london,22.21362
1953-09,london,19.32734
1953-10,london,14.57858
1953-11,london,11.49165
1953-12,london,9.90896
1954-01,london,5.7502
1954-02,london,6.00649
1954-03,london,10.25287
1954-04,london,12.84867
1954-05,london,16.72136
1954-06,london,18.47328
1954-07,london,19.08926
1954-08,london,19.84097
1954-09,london,18.03065
1954-10,london,16.17339
1954-11,london,11.17594
1954-12,london,9.84925
1955-01,london,5.53679
1955-02,london,4.80923
1955-03,london,7.68361
1955-04,london,15.00007
1955-05,london,15.2183
1955-06,london,19.59765
1955-07,london,23.67727
1955-08,london,23.99734
1955-09,london,19.68523
1955-10,london,13.70052
1955-11,london,10.64478
1955-12,london,9.55457
1956-01,london,7.20078
1956-02,london,2.62076
1956-03,london,10.83522
1956-04,london,11.8241
1956-05,london,18.96534
1956-06,london,18.08989
1956-07,london,20.8172
1956-08,london,18.79758
1956-09,london,19.10357
1956-10,london,13.70144
1956-11,london,9.15529
1956-12,london,8.52008
1957-01,london,8.68543
1957-02,london,9.15931
1957-03,london,13.73617
1957-04,london,13.82728
1957-05,london,15.77684
1957-06,london,22.76814
1957-07,london,22.22946
1957-08,london,20.70772
1957-09,london,17.46248
1957-10,london,15.55421
1957-11,london,9.25991
1957-12,london,7.66897
1958-01,london,6.83208
1958-02,london,9.05021
1958-03,london,7.73132
1958-04,london,12.15769
1958-05,london,16.98437
1958-06,london,19.18868
1958-07,london,21.46631
1958-08,london,20.81078
1958-09,london,19.97254
1958-10,london,14.9271
1958-11,london,9.47634
1958-12,london,8.20398
1959-01,london,5.42952
1959-02,london,7.41587
1959-03,london,11.77525
1959-04,london,14.46298
1959-05,london,18.24191
1959-06,london,21.75452
1959-07,london,24.56295
1959-08,london,23.91128
1959-09,london,22.2824
1959-10,london,17.68339
1959-11,london,10.83602
1959-12,london,9.26454
1960-01,london,6.88906
1960-02,london,7.86304
1960-03,london,9.8777
1960-04,london,14.12408
1960-05,london,18.2938
1960-06,london,21.61183
1960-07,london,20.07431
1960-08,london,20.2648
1960-09,london,18.17273
1960-10,london,14.11809
1960-11,london,11.25904
1960-12,london,7.03113
1961-01,london,6.82885
1961-02,london,10.4982
1961-03,london,13.83118
1961-04,london,14.91238
1961-05,london,16.6448
1961-06,london,21.44588
1961-07,london,21.62187
1961-08,london,21.30525
1961-09,london,20.72417
1961-10,london,15.54004
1961-11,london,9.66317
1961-12,london,6.66858
1962-01,london,7.89778
1962-02,london,7.57181
1962-03,london,7.10619
1962-04,london,12.38286
1962-05,london,14.80058
1962-06,london,19.76508
1962-07,london,20.0233
1962-08,london,19.98857
1962-09,london,17.76427
1962-10,london,15.38636
1962-11,london,8.86852
1962-12,london,5.12832
1963-01,london,0.46713
1963-02,london,2.05734
1963-03,london,10.17368
1963-04,london,13.2986
1963-05,london,15.89972
1963-06,london,20.1817
1963-07,london,20.78683
1963-08,london,19.49784
1963-09,london,17.89257
1963-10,london,14.6449
1963-11,london,11.84008
1963-12,london,5.32149
1964-01,london,5.59213
1964-02,london,7.48854
1964-03,london,7.27466
1964-04,london,12.88911
1964-05,london,19.27324
1964-06,london,19.18644
1964-07,london,22.48666
1964-08,london,21.82138
1964-09,london,20.68522
1964-10,london,13.4509
1964-11,london,11.05735
1964-12,london,6.92663
1965-01,london,6.46435
1965-02,london,5.80352
1965-03,london,10.28053
1965-04,london,13.1813
1965-05,london,16.75739
1965-06,london,19.51882
1965-07,london,19.0372
1965-08,london,20.65317
1965-09,london,17.39262
1965-10,london,15.99404
1965-11,london,8.42073
1965-12,london,8.34406
1966-01,london,5.21513
1966-02,london,9.28421
1966-03,london,10.99202
1966-04,london,12.2349
1966-05,london,16.88445
1966-06,london,21.59692
1966-07,london,20.15708
1966-08,london,20.47123
1966-09,london,19.41901
1966-10,london,14.69399
1966-11,london,8.81973
1966-12,london,9.1343
1967-01,london,7.2973
1967-02,london,9.10557
1967-03,london,11.63159
1967-04,london,12.32636
1967-05,london,15.7283
1967-06,london,19.94651
1967-07,london,23.31242
1967-08,london,21.35332
1967-09,london,18.36118
1967-10,london,14.94645
1967-11,london,9.45293
1967-12,london,7.1326
1968-01,london,7.06165
1968-02,london,5.40262
1968-03,london,11.03857
1968-04,london,13.6068
1968-05,london,15.26452
1968-06,london,20.2036
1968-07,london,20.43285
1968-08,london,20.05237
1968-09,london,18.61575
1968-10,london,16.40517
1968-11,london,9.39404
1968-12,london,5.27242
1969-01,london,8.77077
1969-02,london,4.56491
1969-03,london,7.5859
1969-04,london,13.40138
1969-05,london,16.79195
1969-06,london,20.02629
1969-07,london,23.57709
1969-08,london,21.47271
1969-09,london,19.19841
1969-10,london,17.89801
1969-11,london,9.52595
1969-12,london,6.06415
1970-01,london,6.92134
1970-02,london,7.05284
1970-03,london,7.75424
1970-04,london,11.09317
1970-05,london,19.06943
1970-06,london,23.17435
1970-07,london,20.98473
1970-08,london,21.83927
1970-09,london,20.19925
1970-10,london,15.45075
1970-11,london,11.74567
1970-12,london,6.96671
1971-01,london,7.60174
1971-02,london,8.45272
1971-03,london,8.85656
1971-04,london,11.85811
1971-05,london,17.78712
1971-06,london,17.62702
1971-07,london,23.28529
1971-08,london,20.80835
1971-09,london,20.16749
1971-10,london,16.66537
1971-11,london,10.18748
1971-12,london,9.14842
1972-01,london,6.51052
1972-02,london,7.64983
1972-03,london,12.14889
1972-04,london,12.64859
1972-05,london,15.77018
1972-06,london,17.11112
1972-07,london,21.51147
1972-08,london,21.13506
1972-09,london,16.84607
1972-10,london,15.09941
1972-11,london,9.76813
1972-12,london,9.07921
1973-01,london,7.27702
1973-02,london,7.90312
1973-03,london,11.32894
1973-04,london,12.16549
1973-05,london,16.70749
1973-06,london,21.5146
1973-07,london,21.37154
1973-08,london,23.2171
1973-09,london,20.19114
1973-10,london,13.71267
1973-11,london,10.13088
1973-12,london,8.48746
1974-01,london,9.47747
1974-02,london,9.03208
1974-03,london,10.07279
1974-04,london,13.60469
1974-05,london,16.74043
1974-06,london,19.63684
1974-07,london,20.49872
1974-08,london,21.11215
1974-09,london,17.17333
1974-10,london,10.8577
1974-11,london,10.50747
1974-12,london,10.83626
1975-01,london,10.11337
1975-02,london,8.96263
1975-03,london,8.03922
1975-04,london,13.00416
1975-05,london,14.71168
1975-06,london,21.26492
1975-07,london,23.38346
1975-08,london,25.32202
1975-09,london,19.18917
1975-10,london,14.11397
1975-11,london,9.98014
1975-12,london,7.52094
1976-01,london,8.59305
1976-02,london,7.58791
1976-03,london,9.09871
1976-04,london,13.42558
1976-05,london,18.79958
1976-06,london,24.95956
1976-07,london,25.99999
1976-08,london,24.53578
1976-09,london,18.75865
1976-10,london,14.65334
1976-11,london,9.73121
1976-12,london,5.39627
1977-01,london,5.90767
1977-02,london,9.22647
1977-03,london,10.96076
1977-04,london,11.96794
1977-05,london,16.03641
1977-06,london,17.11342
1977-07,london,21.5818
1977-08,london,20.02953
1977-09,london,17.85885
1977-10,london,16.20537
1977-11,london,10.13955
1977-12,london,8.94511
1978-01,london,6.39792
1978-02,london,5.9051
1978-03,london,11.07572
1978-04,london,10.56236
1978-05,london,16.88911
1978-06,london,19.43903
1978-07,london,20.07211
1978-08,london,20.35301
1978-09,london,19.5527
1978-10,london,16.42742
1978-11,london,12.14542
1978-12,london,7.61932
1979-01,london,3.54491
1979-02,london,4.2991
1979-03,london,8.8814
1979-04,london,12.51178
1979-05,london,16.0011
1979-06,london,19.19165
1979-07,london,22.25739
1979-08,london,20.49383
1979-09,london,19.18726
1979-10,london,16.07965
1979-11,london,10.54512
1979-12,london,8.99283
1980-01,london,5.79131
1980-02,london,9.73869
1980-03,london,8.88085
1980-04,london,13.76774
1980-05,london,16.76097
1980-06,london,19.6214
1980-07,london,19.71512
1980-08,london,21.63075
1980-09,london,19.8022
1980-10,london,13.78072
1980-11,london,9.17166
1980-12,london,8.62304
1981-01,london,7.92263
1981-02,london,6.83527
1981-03,london,11.53826
1981-04,london,12.48004
1981-05,london,16.09042
1981-06,london,18.33914
1981-07,london,21.35437
1981-08,london,22.50139
1981-09,london,19.92189
1981-10,london,12.64836
1981-11,london,11.26265
1981-12,london,4.15294
1982-01,london,6.71085
1982-02,london,8.11249
1982-03,london,10.79244
1982-04,london,13.88559
1982-05,london,17.88098
1982-06,london,21.06284
1982-07,london,22.39159
1982-08,london,21.56847
1982-09,london,20.53336
1982-10,london,13.93094
1982-11,london,11.40646
1982-12,london,7.98821
1983-01,london,9.88768
1983-02,london,5.11894
1983-03,london,10.61974
1983-04,london,12.12392
1983-05,london,15.27027
1983-06,london,20.32238
1983-07,london,26.81081
1983-08,london,23.83193
1983-09,london,18.72851
1983-10,london,14.90064
1983-11,london,10.91242
1983-12,london,8.929
1984-01,london,7.80002
1984-02,london,7.11113
1984-03,london,8.55714
1984-04,london,13.95661
1984-05,london,14.49757
1984-06,london,20.69079
1984-07,london,23.2692
1984-08,london,23.73826
1984-09,london,18.04717
1984-10,london,15.51946
1984-11,london,12.05723
1984-12,london,8.73675
1985-01,london,3.83189
1985-02,london,5.89886
1985-03,london,9.04791
1985-04,london,13.72611
1985-05,london,16.03745
1985-06,london,18.13896
1985-07,london,22.1773
1985-08,london,19.76537
1985-09,london,20.08394
1985-10,london,15.58013
1985-11,london,7.73108
1985-12,london,9.73749
1986-01,london,6.96462
1986-02,london,1.4373
1986-03,london,9.56864
1986-04,london,10.45486
1986-05,london,16.21514
1986-06,london,21.01263
1986-07,london,22.07652
1986-08,london,19.42379
1986-09,london,17.06543
1986-10,london,16.00588
1986-11,london,11.83513
1986-12,london,9.50752
1987-01,london,3.28626
1987-02,london,7.38147
1987-03,london,8.07796
1987-04,london,15.58745
1987-05,london,15.83719
1987-06,london,18.3665
1987-07,london,21.43375
1987-08,london,21.45485
1987-09,london,19.27957
1987-10,london,14.84919
1987-11,london,9.62478
1987-12,london,8.60815
1988-01,london,8.68877
1988-02,london,8.54272
1988-03,london,10.43668
1988-04,london,13.13647
1988-05,london,17.62179
1988-06,london,19.15745
1988-07,london,19.70512
1988-08,london,21.32823
1988-09,london,18.524
1988-10,london,15.25627
1988-11,london,9.70702
1988-12,london,10.18417
1989-01,london,9.40448
1989-02,london,10.06742
1989-03,london,12.59047
1989-04,london,11.18409
1989-05,london,20.42769
1989-06,london,21.44338
1989-07,london,25.11899
1989-08,london,23.7535
1989-09,london,20.52234
1989-10,london,16.63227
1989-11,london,10.57059
1989-12,london,9.01134
1990-01,london,10.01137
1990-02,london,11.55845
1990-03,london,13.2247
1990-04,london,14.15676
1990-05,london,19.73498
1990-06,london,19.0074
1990-07,london,23.99201
1990-08,london,25.44075
1990-09,london,19.17695
1990-10,london,16.47882
1990-11,london,10.29752
1990-12,london,7.43214
1991-01,london,7.08804
1991-02,london,5.00308
1991-03,london,12.29605
1991-04,london,12.90796
1991-05,london,15.38601
1991-06,london,17.20518
1991-07,london,22.72882
1991-08,london,23.7274
1991-09,london,20.89036
1991-10,london,14.24709
1991-11,london,10.38283
1991-12,london,8.05845
1992-01,london,7.03579
1992-02,london,9.32183
1992-03,london,11.46818
1992-04,london,13.66706
1992-05,london,20.32172
1992-06,london,21.89745
1992-07,london,22.02998
